ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1165,1958.0,PhD,Single,50729.0,1,1,02-05-2013,62,,,143.0,45,4,52,9,6.0,2,7,6,0,0,0,0,0,0,3,11,0
1404,1968.0,Graduation,Together,34916.0,2,0,15-05-2013,89,51.0,,82.0,33,0,42,4,,1,3,9,0,0,0,0,0,0,3,11,0
6457,,Graduation,Divorced,64892.0,0,1,29-05-2014,77,527.0,,,32,24,65,2,,4,12,4,0,0,0,0,0,0,3,11,0
2639,1966.0,Graduation,Single,43602.0,1,1,10-01-2014,45,,,12.0,10,3,19,3,3.0,1,2,6,0,0,0,0,0,0,3,11,0
8299,1989.0,PhD,Single,33996.0,0,0,11-09-2013,46,,2.0,15.0,8,0,6,1,,1,3,4,0,0,0,0,0,0,3,11,0
6437,,2n Cycle,Single,41473.0,1,0,19-06-2013,80,21.0,,20.0,15,3,9,1,,0,3,7,0,0,0,0,0,0,3,11,0
6912,,PhD,Married,,0,2,20-08-2013,60,593.0,,91.0,29,22,7,1,6.0,3,12,4,0,0,0,0,0,0,3,11,0
7327,1959.0,PhD,Married,36732.0,1,1,29-12-2013,71,,,3.0,10,1,7,3,,1,4,2,0,0,0,0,0,0,3,11,0
5299,1970.0,PhD,Married,,1,0,19-11-2013,43,1181.0,107.0,,39,30,30,2,,3,13,8,0,0,0,0,0,0,3,11,0
4127,,PhD,Married,77766.0,0,1,22-02-2013,97,,59.0,,115,59,27,2,11.0,10,11,6,1,0,0,0,0,0,3,11,1
8143,,PhD,Single,37929.0,0,0,30-07-2013,49,,,,3,2,10,2,4.0,2,5,7,0,1,0,1,0,0,3,11,1
1964,1951.0,Graduation,Together,,0,0,05-09-2013,66,,107.0,,33,196,53,1,,6,6,2,0,0,0,0,0,0,3,11,0
3690,,Master,Married,,0,0,11-01-2013,20,,,,52,40,40,1,,4,10,6,0,0,1,0,0,0,3,11,1
3433,1955.0,2n Cycle,Married,,0,0,03-06-2013,54,390.0,22.0,323.0,104,35,107,1,,8,6,3,0,0,0,1,0,0,3,11,0
3389,1970.0,Graduation,Married,,0,1,22-11-2012,61,,53.0,363.0,123,107,161,4,,9,13,5,0,0,0,0,0,0,3,11,0
4712,1991.0,2n Cycle,Together,20193.0,0,0,28-11-2012,18,8.0,8.0,22.0,24,11,9,1,,1,4,4,0,0,0,0,0,0,3,11,0
1170,1975.0,Graduation,Married,,1,0,25-03-2013,45,,15.0,,39,15,15,4,,1,4,8,0,0,0,0,0,0,3,11,0
6347,,Basic,Single,,1,0,27-06-2013,26,1.0,1.0,,11,9,10,1,1.0,0,3,8,0,0,0,0,0,0,3,11,0
4065,,PhD,Married,49544.0,1,0,12-02-2013,0,308.0,0.0,,0,0,23,2,5.0,1,8,7,0,0,0,0,0,0,3,11,0
8230,1980.0,Graduation,Married,33228.0,1,0,23-01-2014,28,,,,7,4,5,1,2.0,0,3,7,0,0,0,0,0,0,3,11,0
1215,,Graduation,Together,,0,0,08-10-2013,49,690.0,117.0,499.0,76,102,88,1,5.0,10,7,3,0,0,0,1,0,0,3,11,0
5939,1971.0,Graduation,Together,38232.0,1,1,17-01-2014,84,,5.0,,7,6,33,4,3.0,1,3,5,0,0,0,0,0,0,3,11,0
2156,,PhD,Married,22554.0,1,1,03-11-2012,38,27.0,,,0,0,4,4,,0,4,5,0,0,0,0,0,0,3,11,0
7788,1983.0,PhD,Married,,1,0,04-06-2014,53,,,,0,0,1,1,,0,3,3,0,0,0,0,0,0,3,11,0
10323,1952.0,Graduation,Married,49413.0,0,1,25-10-2013,88,205.0,7.0,41.0,3,2,46,2,4.0,2,5,5,0,0,0,0,0,0,3,11,0
7947,,Graduation,Married,42231.0,1,1,25-03-2014,99,24.0,0.0,8.0,0,1,4,1,1.0,0,3,5,0,0,0,0,0,0,3,11,0
1891,1980.0,Master,Divorced,78789.0,0,0,08-08-2012,12,,50.0,,21,83,83,1,4.0,6,5,2,0,0,0,0,0,0,3,11,1
2570,,Graduation,Together,56534.0,0,1,23-07-2013,35,691.0,,61.0,10,0,46,4,,4,7,8,0,1,0,0,1,0,3,11,1
9256,1971.0,Graduation,Single,58350.0,0,1,04-01-2013,5,493.0,26.0,,116,80,80,4,,3,12,6,0,0,0,0,0,0,3,11,0
295,1989.0,Graduation,Single,,0,0,19-07-2013,77,,,324.0,146,40,84,1,3.0,7,11,1,0,0,0,0,0,0,3,11,0
7397,,Graduation,Single,,0,1,19-07-2013,45,,,82.0,7,0,100,3,7.0,2,9,7,0,0,0,0,0,0,3,11,0
6349,,Master,Divorced,,0,0,06-07-2013,71,,73.0,414.0,78,48,85,1,8.0,4,6,5,0,0,0,0,0,0,3,11,0
10790,1985.0,PhD,Married,,1,0,19-02-2013,40,,0.0,5.0,0,0,7,1,,0,2,8,0,0,0,0,0,0,3,11,0
10398,1981.0,2n Cycle,Single,24336.0,1,0,27-08-2012,82,,,,8,2,12,1,,0,2,7,0,0,0,0,0,0,3,11,0
2431,,Graduation,Married,,0,0,31-12-2012,70,,4.0,19.0,12,6,14,1,2.0,0,3,8,0,0,0,0,0,0,3,11,0
550,,Graduation,Divorced,62335.0,0,1,23-05-2013,87,243.0,,217.0,85,6,26,2,3.0,3,13,2,0,0,0,0,0,0,3,11,0
1890,1971.0,2n Cycle,Together,42033.0,1,1,19-09-2012,95,11.0,,,2,0,7,1,,0,2,7,0,0,0,0,0,0,3,11,0
10742,,PhD,Married,,0,0,27-02-2013,72,532.0,21.0,127.0,26,20,20,0,,2,5,1,0,0,1,0,0,0,3,11,0
10356,1957.0,PhD,Divorced,41437.0,1,1,22-09-2012,5,29.0,0.0,2.0,0,0,1,1,,0,3,7,0,0,0,0,0,0,3,11,0
4676,1951.0,Master,Widow,,0,2,05-03-2014,86,612.0,,520.0,258,107,107,2,9.0,6,8,5,0,0,0,0,0,0,3,11,0
8852,1976.0,Graduation,Married,61064.0,0,1,31-08-2012,80,,126.0,,0,45,180,5,8.0,4,11,6,0,0,0,0,0,0,3,11,0
3565,,Master,Married,,1,1,30-03-2014,62,56.0,,,0,0,2,3,,0,3,7,0,0,0,0,0,0,3,11,0
5294,1989.0,Graduation,Single,18358.0,1,0,20-11-2013,49,6.0,,19.0,16,4,4,3,,0,4,7,0,0,0,0,0,0,3,11,0
1958,,PhD,Together,,0,1,21-03-2014,85,,0.0,65.0,0,0,13,6,8.0,2,9,5,0,0,0,0,0,0,3,11,0
7349,1973.0,Basic,Together,9722.0,1,0,02-10-2012,7,,17.0,,6,16,42,4,,1,3,8,0,0,0,0,0,0,3,11,1
8799,1984.0,PhD,Married,38175.0,1,0,23-09-2013,6,70.0,6.0,69.0,2,3,3,3,3.0,1,4,7,0,0,0,0,0,0,3,11,0
1351,1956.0,Master,Together,58656.0,0,1,20-09-2012,25,962.0,12.0,,16,24,12,4,,8,13,6,0,0,1,0,0,0,3,11,0
1045,,Graduation,Together,52117.0,0,1,16-08-2012,55,,10.0,,30,0,20,2,,2,4,7,0,0,0,0,0,0,3,11,0
7732,1978.0,Graduation,Married,,1,0,02-01-2014,81,293.0,0.0,,179,97,52,1,7.0,2,10,5,0,0,0,0,0,0,3,11,0
8070,,PhD,Married,,0,1,01-03-2014,98,,,,3,12,7,1,3.0,3,5,3,0,0,0,0,0,0,3,11,0
477,,Graduation,Married,83512.0,0,0,17-06-2014,31,1060.0,,,80,20,101,1,4.0,7,10,1,1,0,1,1,1,0,3,11,1
7832,,Master,Married,,0,1,28-08-2013,30,,44.0,,0,88,58,1,8.0,7,7,4,1,0,1,1,0,0,3,11,1
2202,1978.0,Graduation,Together,41154.0,0,1,09-04-2013,98,,,,2,3,7,1,,0,4,5,0,0,0,0,0,0,3,11,0
7396,1966.0,Graduation,Married,80398.0,0,0,10-11-2012,92,,51.0,,207,35,26,1,5.0,8,12,3,0,0,1,0,0,0,3,11,0
4055,1992.0,Basic,Single,,1,0,29-05-2014,41,,,,12,9,20,2,3.0,0,3,6,0,0,0,0,0,0,3,11,0
10340,,Graduation,Together,35196.0,1,0,13-11-2012,68,75.0,,,43,39,187,6,6.0,1,5,8,0,0,0,0,0,0,3,11,0
10091,1956.0,Graduation,Single,60230.0,0,1,20-05-2013,78,,20.0,,39,81,40,2,,3,6,5,0,0,0,0,0,0,3,11,0
7629,1977.0,Graduation,Married,,1,1,08-05-2014,46,5.0,3.0,9.0,6,2,6,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
10640,,Graduation,Together,44392.0,1,1,05-09-2013,71,,,71.0,7,12,29,5,,1,4,7,0,0,0,0,0,0,3,11,0
3498,,PhD,Married,,0,1,25-11-2012,6,462.0,,,10,53,107,4,,5,9,6,1,0,0,0,0,0,3,11,1
6742,,Graduation,Married,17688.0,1,0,13-01-2013,82,2.0,,,3,1,2,1,1.0,0,2,8,0,0,0,0,0,1,3,11,0
1172,1983.0,PhD,Married,92491.0,0,0,01-05-2013,71,,,935.0,29,25,22,1,7.0,5,12,3,0,1,1,1,0,0,3,11,1
569,,Graduation,Single,90273.0,0,0,14-12-2013,32,704.0,129.0,853.0,120,74,111,1,,6,7,2,0,1,1,1,0,0,3,11,1
4686,1962.0,PhD,Widow,,0,0,02-04-2014,28,,,558.0,62,95,79,0,6.0,5,13,2,0,0,1,0,0,0,3,11,0
1381,1982.0,PhD,Single,,1,0,28-01-2014,20,,3.0,,16,0,18,5,,1,5,8,0,0,0,0,0,0,3,11,1
2634,1979.0,Master,Single,,1,0,18-04-2014,10,,,,15,4,7,3,,1,3,6,0,0,0,0,0,0,3,11,1
10905,1955.0,Graduation,Together,,1,1,29-10-2012,7,,,56.0,0,0,0,5,,1,6,8,0,0,0,0,0,0,3,11,1
1744,1965.0,Basic,Single,,0,1,07-01-2013,67,9.0,,,3,2,20,1,1.0,1,2,6,0,0,0,0,0,0,3,11,0
1000,,Master,Together,74881.0,1,1,08-03-2013,48,505.0,72.0,270.0,36,27,54,4,,2,12,5,0,0,0,0,0,0,3,11,0
3828,,Graduation,Married,71107.0,0,1,17-02-2013,61,,10.0,217.0,198,174,195,2,7.0,6,13,4,0,0,0,0,0,0,3,11,0
8605,,PhD,Together,,1,1,23-03-2014,36,,0.0,14.0,0,0,6,2,,0,3,6,0,0,0,0,0,0,3,11,0
10304,1959.0,Graduation,Married,18690.0,0,0,28-12-2012,77,6.0,1.0,7.0,23,4,19,1,,1,2,8,0,0,0,0,0,0,3,11,0
4351,1955.0,Graduation,Divorced,37244.0,1,1,27-04-2013,90,18.0,,10.0,0,0,25,1,1.0,1,2,7,1,0,0,0,0,0,3,11,0
10129,1966.0,Graduation,Together,82427.0,0,0,12-03-2014,35,,,,104,107,107,1,3.0,5,12,1,0,0,1,0,0,0,3,11,0
2499,1958.0,2n Cycle,Single,75342.0,0,1,06-05-2013,38,,,97.0,21,118,26,1,,2,10,4,0,0,0,0,0,0,3,11,0
10092,1954.0,Graduation,Divorced,,0,1,18-02-2013,46,1073.0,,250.0,153,14,14,4,7.0,10,5,5,0,0,0,0,0,0,3,11,0
7500,,Graduation,Single,,1,1,24-04-2014,33,245.0,,223.0,21,43,16,2,8.0,1,8,6,0,0,0,0,0,0,3,11,0
5796,,Graduation,Married,,0,0,26-11-2013,70,560.0,21.0,442.0,29,44,29,1,4.0,5,13,1,0,0,1,0,0,0,3,11,0
10556,,Graduation,Married,,0,1,24-05-2014,51,173.0,13.0,131.0,32,3,6,4,6.0,1,6,7,0,0,0,1,0,0,3,11,0
1064,,PhD,Married,,1,0,11-12-2013,18,,,,0,5,3,1,,0,3,8,0,0,0,0,0,0,3,11,0
48,,Graduation,Together,,0,1,24-04-2014,97,136.0,,12.0,0,3,32,2,,1,3,6,0,1,0,0,0,0,3,11,0
7610,1983.0,Graduation,Together,,1,0,18-04-2013,32,275.0,,86.0,10,23,66,5,6.0,3,5,8,0,0,0,0,0,0,3,11,0
263,,PhD,Single,45576.0,0,0,28-05-2014,9,56.0,,29.0,2,14,25,1,,1,3,8,0,0,0,0,0,0,3,11,1
10814,,Graduation,Together,70321.0,0,0,16-01-2013,6,303.0,23.0,751.0,82,26,191,1,6.0,5,13,4,0,0,0,0,0,0,3,11,1
9710,,PhD,Divorced,58086.0,0,1,20-01-2013,80,708.0,7.0,,0,0,15,2,11.0,3,7,8,0,0,0,0,0,0,3,11,0
9292,1952.0,Graduation,Married,,0,0,26-10-2012,74,324.0,132.0,,27,118,88,1,,11,7,2,0,0,0,0,0,0,3,11,0
10250,1947.0,Basic,Together,28389.0,0,0,20-11-2012,49,,,,7,4,8,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
7881,1946.0,Master,Married,,0,0,28-09-2013,21,,,,34,17,141,1,6.0,4,13,2,0,0,0,0,0,0,3,11,0
5847,1969.0,Graduation,Divorced,69901.0,0,1,29-05-2013,95,312.0,,206.0,102,92,149,3,,3,10,5,0,0,0,0,0,0,3,11,0
737,,PhD,Married,,0,0,03-03-2013,56,1493.0,,454.0,112,43,43,2,4.0,4,5,2,0,1,1,1,0,0,3,11,0
3571,,PhD,Together,63342.0,0,1,16-10-2012,48,918.0,,118.0,13,10,21,3,8.0,3,5,6,0,1,0,0,0,0,3,11,1
7807,1974.0,Graduation,Married,44989.0,0,1,12-09-2012,26,98.0,0.0,106.0,49,10,106,5,5.0,1,5,6,0,0,0,0,0,0,3,11,0
3878,1980.0,2n Cycle,Single,,1,0,27-02-2014,3,,,,15,8,11,1,1.0,0,3,7,0,0,0,0,0,0,3,11,0
5092,1949.0,PhD,Widow,,0,1,12-02-2013,39,,0.0,,6,0,34,4,7.0,1,7,8,0,1,0,0,0,0,3,11,1
2154,1971.0,Graduation,Widow,,1,1,25-12-2012,33,15.0,,,7,3,7,3,,0,3,7,0,0,0,0,0,0,3,11,0
5394,1979.0,Basic,Single,16014.0,1,1,17-03-2013,42,,,4.0,7,8,7,4,,1,4,3,0,0,0,0,0,0,3,11,0
3798,,Graduation,Married,,1,1,06-11-2013,80,24.0,2.0,,0,8,24,3,2.0,1,3,6,0,0,0,0,0,0,3,11,0
3524,1971.0,Master,Single,39763.0,1,0,04-08-2013,9,80.0,1.0,,4,6,16,2,5.0,1,2,9,0,0,0,0,0,0,3,11,1
5247,1955.0,PhD,Married,38725.0,1,1,10-05-2014,52,31.0,0.0,,2,1,5,2,1.0,0,4,4,0,0,0,0,0,0,3,11,0
5883,1972.0,Graduation,Married,77981.0,1,0,26-05-2013,78,138.0,120.0,204.0,16,126,60,3,,4,7,5,0,0,0,0,0,0,3,11,0
2118,,2n Cycle,Married,,0,1,10-09-2013,68,166.0,,,119,107,59,3,7.0,2,8,4,0,0,0,0,0,0,3,11,0
8812,,2n Cycle,Divorced,,1,0,10-03-2013,45,12.0,,8.0,8,0,17,2,,0,3,7,0,0,0,0,0,0,3,11,0
6616,1975.0,Graduation,Together,,0,1,23-10-2013,47,,,85.0,71,66,58,2,,3,8,2,0,0,0,0,0,0,3,11,0
2797,,Graduation,Married,72117.0,0,1,20-08-2013,34,707.0,20.0,171.0,65,60,50,1,,7,9,5,0,0,0,0,0,0,3,11,0
4328,1986.0,2n Cycle,Married,21955.0,1,0,07-09-2013,81,5.0,,7.0,17,14,11,2,,1,3,6,0,0,0,0,0,0,3,11,0
9167,1956.0,Graduation,Married,,0,1,26-03-2013,72,465.0,71.0,,93,35,62,3,,2,12,6,0,0,0,0,0,0,3,11,0
10560,1980.0,PhD,Single,,1,0,16-06-2014,23,16.0,,2.0,0,0,1,1,1.0,0,3,5,0,0,0,0,0,0,3,11,0
2631,,Graduation,Together,,0,0,08-05-2013,29,358.0,108.0,413.0,141,97,32,1,,8,6,1,0,0,0,0,0,0,3,11,0
8312,1961.0,Basic,Married,28249.0,0,0,15-06-2014,80,,9.0,,2,14,10,1,,0,3,6,0,0,0,0,0,0,3,11,0
5534,,Master,Married,47808.0,0,1,20-10-2013,30,123.0,1.0,26.0,2,0,72,2,3.0,2,3,7,1,0,0,0,0,0,3,11,0
5093,1974.0,PhD,Divorced,,1,0,18-09-2012,15,40.0,3.0,,10,7,11,3,,0,3,9,0,0,0,0,0,0,3,11,1
7592,,PhD,Married,51012.0,0,0,18-04-2013,86,102.0,,63.0,2,9,24,1,4.0,1,4,6,0,0,0,0,0,0,3,11,0
8895,,Graduation,Single,,0,0,05-10-2012,68,,,534.0,17,0,26,1,3.0,5,12,2,0,0,0,0,0,0,3,11,0
8584,,PhD,Together,85431.0,0,0,08-06-2013,54,,,462.0,168,53,53,1,2.0,7,7,0,0,0,0,0,0,0,3,11,0
2694,1967.0,Graduation,Married,42664.0,0,1,18-03-2014,44,21.0,,,0,0,0,1,1.0,0,3,6,0,0,0,0,0,0,3,11,0
8910,1955.0,Graduation,Together,,1,1,29-10-2012,7,,2.0,56.0,0,0,0,5,4.0,1,6,8,0,0,0,0,0,0,3,11,1
7433,,Graduation,Single,,1,0,29-08-2012,87,64.0,,,7,5,17,4,3.0,1,4,8,0,0,0,0,0,0,3,11,0
164,,PhD,Married,,0,0,13-10-2012,59,206.0,0.0,,3,2,12,2,5.0,1,5,8,0,0,0,0,0,0,3,11,0
10477,1973.0,PhD,Together,39435.0,1,0,06-08-2013,16,,,,0,0,13,1,,1,2,7,0,0,0,0,0,0,3,11,0
2681,1984.0,2n Cycle,Married,,0,0,01-08-2013,1,,22.0,112.0,138,89,29,1,2.0,3,13,1,0,0,0,0,0,0,3,11,0
5150,,Basic,Single,20194.0,1,0,17-12-2012,64,0.0,4.0,7.0,11,10,15,2,2.0,0,3,6,0,0,0,0,0,0,3,11,0
5283,,PhD,Single,42473.0,1,1,17-02-2014,72,93.0,1.0,,0,4,25,3,2.0,1,4,5,0,0,0,0,0,0,3,11,0
9645,1968.0,Graduation,Married,,0,0,14-10-2012,98,,,168.0,36,46,30,1,,4,10,6,0,0,0,0,0,0,3,11,0
10678,,Graduation,Together,,0,1,28-11-2013,91,,17.0,,34,26,17,2,,2,10,7,0,0,0,0,0,0,3,11,0
7261,,Graduation,Together,,1,1,01-01-2013,8,199.0,33.0,,8,3,15,5,5.0,2,5,8,0,0,0,0,0,0,3,11,1
9648,1967.0,Graduation,Single,,1,1,03-11-2012,20,,4.0,56.0,0,9,31,4,5.0,1,4,8,0,0,0,0,0,0,3,11,0
2870,1973.0,Graduation,Married,,0,1,21-09-2012,6,376.0,,,11,8,69,5,,3,6,6,0,0,0,0,0,0,3,11,0
8008,1983.0,Graduation,Together,36075.0,1,0,09-12-2013,54,46.0,,,12,1,30,1,2.0,0,4,6,0,0,0,0,0,0,3,11,0
1513,,2n Cycle,Together,,1,1,28-08-2012,72,600.0,21.0,,223,150,128,13,2.0,2,12,8,0,0,0,0,0,0,3,11,0
6173,1979.0,Graduation,Together,,0,1,02-11-2013,46,,115.0,292.0,23,35,79,1,,6,11,3,0,0,0,0,0,0,3,11,0
1419,,Graduation,Together,,1,1,05-08-2013,11,,,,12,8,17,3,,1,3,5,0,0,0,0,0,0,3,11,0
9150,1963.0,PhD,Single,,1,1,12-04-2014,21,,0.0,9.0,0,0,1,2,,0,4,4,0,0,0,0,0,0,3,11,0
7960,,2n Cycle,Together,,0,0,15-08-2013,89,,22.0,,151,25,100,1,,9,13,1,0,0,1,0,0,0,3,11,0
1250,,Graduation,Single,37697.0,1,0,07-02-2014,82,34.0,,,11,4,8,1,,1,3,6,0,0,0,0,0,0,3,11,0
9905,,Graduation,Together,34074.0,1,1,13-07-2013,69,,1.0,41.0,10,1,67,5,3.0,3,3,6,1,0,0,0,0,0,3,11,0
10691,1960.0,Master,Married,,1,1,14-06-2013,55,11.0,,,0,2,20,1,,1,2,6,0,0,0,0,0,0,3,11,0
7002,1955.0,Graduation,Single,62535.0,0,1,03-10-2013,13,163.0,,,0,45,52,1,3.0,2,8,3,0,0,0,0,0,0,3,11,0
2952,,Master,Single,,1,0,16-04-2014,80,,3.0,,3,2,9,2,,0,3,6,0,0,0,0,0,0,3,11,0
8439,1964.0,Graduation,Together,,0,2,06-06-2014,97,,26.0,,11,44,17,2,6.0,3,4,4,0,0,0,1,0,0,3,11,0
762,1981.0,2n Cycle,Together,75774.0,1,0,02-05-2014,27,,,,258,14,56,1,7.0,5,8,4,0,0,0,0,0,0,3,11,0
2831,,Graduation,Together,78416.0,0,1,27-06-2014,99,,,,188,38,183,2,,7,10,3,0,0,0,0,0,0,3,11,0
6977,1974.0,Graduation,Together,75702.0,0,1,14-10-2012,87,1073.0,,,145,37,37,1,10.0,5,13,6,0,0,1,0,0,0,3,11,0
6289,,Master,Together,59385.0,1,1,28-04-2013,85,135.0,,10.0,0,4,36,2,,1,4,5,0,0,0,0,0,0,3,11,0
4168,1966.0,Graduation,Single,37070.0,1,1,20-03-2013,30,,,,4,15,39,9,,1,8,7,0,0,0,0,0,0,3,11,1
8397,1951.0,Graduation,Married,,1,1,10-01-2014,82,,0.0,,0,0,11,2,1.0,1,2,7,1,0,0,0,0,0,3,11,0
9284,1958.0,Graduation,Together,,0,1,08-06-2013,21,620.0,,165.0,0,24,82,5,5.0,5,12,5,0,0,0,0,0,0,3,11,0
6237,,PhD,Single,7144.0,0,2,07-12-2013,92,81.0,,33.0,5,2,291,0,23.0,1,1,0,0,0,0,0,0,0,3,11,0
3130,1964.0,Graduation,Single,,1,1,04-06-2013,95,12.0,,,10,6,10,4,,0,4,5,0,0,0,0,0,0,3,11,0
1619,1956.0,Graduation,Married,,0,0,28-04-2014,2,292.0,,,224,23,17,1,,6,6,1,0,0,0,0,0,0,3,11,1
1990,1974.0,PhD,Single,63159.0,0,0,05-11-2012,74,965.0,34.0,586.0,89,86,37,1,3.0,5,8,3,1,0,0,0,0,0,3,11,0
5513,,Graduation,Together,37758.0,1,1,04-10-2012,49,,2.0,10.0,0,0,1,2,1.0,0,3,8,0,0,0,0,0,0,3,11,0
269,1963.0,PhD,Single,,0,1,16-11-2012,71,,,,0,51,122,6,,4,7,9,0,0,0,0,0,0,3,11,0
8093,1969.0,Master,Married,79734.0,0,0,28-06-2014,72,572.0,,232.0,23,62,17,1,,3,6,1,0,0,0,1,0,0,3,11,0
10513,1992.0,Graduation,Together,63207.0,0,0,20-01-2013,68,438.0,,,91,169,70,1,,3,6,7,0,0,0,1,0,0,3,11,0
10177,,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531.0,69.0,300.0,150,138,150,3,,4,8,2,0,0,0,0,0,0,3,11,0
2549,1983.0,PhD,Together,21840.0,1,0,21-07-2013,80,17.0,0.0,9.0,0,0,1,1,1.0,0,3,9,0,0,0,0,0,0,3,11,0
5782,,2n Cycle,Together,58582.0,0,1,28-09-2013,15,,35.0,,101,77,42,2,9.0,2,9,5,0,1,0,0,0,0,3,11,0
10057,,Graduation,Single,,0,0,19-07-2013,70,503.0,27.0,,90,139,153,1,5.0,7,9,7,0,0,0,0,0,0,3,11,1
10307,,Graduation,Married,,0,2,31-08-2013,91,,,,12,14,34,3,,2,8,5,0,0,0,0,0,0,3,11,0
8566,,PhD,Together,32583.0,1,1,15-06-2014,10,5.0,,,0,0,1,1,,0,2,7,0,0,0,0,0,0,3,11,0
2415,1962.0,Graduation,Together,,0,1,07-04-2014,99,,17.0,,80,35,61,3,5.0,3,5,4,0,0,0,1,0,0,3,11,0
5684,1971.0,Master,Divorced,44635.0,1,1,11-10-2013,25,,0.0,,0,0,3,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
8334,1971.0,Master,Single,,1,1,04-10-2013,34,79.0,1.0,31.0,4,4,12,3,2.0,1,4,6,0,0,0,0,0,0,3,11,0
9166,,Graduation,Married,63967.0,0,1,09-08-2013,57,,84.0,,73,35,162,3,,4,12,2,0,0,0,0,0,0,3,11,0
1440,1978.0,2n Cycle,Together,,0,0,04-09-2012,84,,,241.0,104,188,232,2,9.0,5,9,7,0,0,0,0,0,0,3,11,0
78,,Graduation,Married,25293.0,1,0,15-09-2013,51,15.0,0.0,11.0,0,2,9,1,1.0,1,2,8,0,0,0,0,0,0,3,11,0
5441,1965.0,PhD,Widow,54111.0,0,1,25-08-2013,97,267.0,6.0,,8,3,50,2,,2,6,5,0,0,0,0,0,0,3,11,0
5302,1986.0,Graduation,Together,78394.0,0,0,15-02-2013,13,298.0,27.0,697.0,216,24,166,1,,6,5,2,0,0,0,0,0,0,3,11,1
4687,,Master,Married,80739.0,0,0,23-05-2013,92,674.0,,,39,0,92,1,3.0,11,9,1,0,0,0,0,0,0,3,11,0
1087,,Master,Together,22669.0,1,0,22-05-2013,30,,14.0,,37,22,48,3,4.0,1,2,9,0,0,0,0,0,0,3,11,1
6859,1987.0,Graduation,Single,,1,0,08-10-2013,30,,,24.0,16,9,9,2,4.0,0,3,9,0,0,0,0,0,0,3,11,0
9860,1959.0,Graduation,Together,,0,1,15-03-2013,11,159.0,0.0,22.0,2,1,31,3,4.0,1,4,7,0,0,0,0,0,0,3,11,0
7129,,PhD,Married,,0,1,17-02-2013,72,,,,23,26,35,8,6.0,4,13,6,0,0,0,0,0,0,3,11,0
5866,1974.0,Graduation,Together,48186.0,1,0,20-03-2014,39,,,,12,7,34,3,4.0,1,4,7,0,0,0,0,0,0,3,11,0
10521,,Graduation,Married,54809.0,1,1,11-09-2013,0,63.0,,57.0,13,13,22,4,,1,5,4,0,0,0,0,0,0,3,11,1
7393,,Graduation,Together,41580.0,1,1,10-12-2012,15,,,,4,0,3,3,2.0,1,3,5,0,0,0,0,0,0,3,11,0
7849,,PhD,Married,,0,0,09-09-2013,12,,19.0,456.0,160,142,66,1,2.0,9,13,1,0,0,0,0,0,0,3,11,0
332,,Graduation,Married,47743.0,0,1,22-03-2013,56,198.0,,,0,12,20,3,,1,6,6,0,1,0,0,0,0,3,11,0
9847,,2n Cycle,Married,62972.0,0,1,03-08-2012,39,,,47.0,20,0,192,2,,4,3,6,0,0,0,0,0,0,3,11,0
531,,PhD,Divorced,57333.0,0,1,22-09-2012,55,,14.0,,76,58,176,11,8.0,5,9,6,0,0,0,0,0,0,3,11,1
9576,,PhD,Together,32313.0,1,0,11-02-2013,60,,,,2,4,7,3,,0,4,9,0,0,0,0,0,0,3,11,0
6906,1953.0,Master,Widow,84953.0,0,0,03-06-2013,73,167.0,,602.0,63,72,72,1,,10,4,2,0,1,1,1,0,0,3,11,1
7419,,Master,Divorced,,1,0,23-04-2014,90,,3.0,,0,2,3,2,2.0,0,3,6,0,0,0,0,0,0,3,11,0
3170,1957.0,Master,Together,68148.0,0,0,31-08-2013,86,,66.0,,37,57,85,1,4.0,4,6,2,0,0,0,0,0,0,3,11,0
8527,,Master,Together,65735.0,1,1,07-12-2013,37,239.0,7.0,119.0,4,15,11,5,,2,6,7,0,0,0,0,0,0,3,11,0
7872,,PhD,Married,,0,0,12-09-2012,7,179.0,21.0,273.0,0,21,63,1,,10,6,5,1,0,1,1,0,0,3,11,1
9931,,PhD,Married,,1,1,23-06-2014,29,5.0,0.0,1.0,1,1,1,15,0.0,0,0,19,0,0,0,0,0,0,3,11,0
10595,,Graduation,Married,30093.0,0,0,08-07-2013,19,2.0,,,13,4,16,1,,0,3,7,0,0,0,0,0,0,3,11,0
4609,,PhD,Married,57705.0,0,1,11-01-2014,14,383.0,0.0,,6,4,40,3,8.0,1,6,6,0,0,0,0,0,0,3,11,0
5010,1988.0,Graduation,Single,25008.0,1,0,02-02-2014,72,2.0,,,6,1,9,2,1.0,0,3,8,0,0,0,0,0,0,3,11,0
